title,game_id
Numbers League: Adventures in Addiplication,27609
Monster My Neighbour,172596
Geek Out! Pop Culture Party,156420
Hanau 1813,19171
JunKing,174991
Road to the Rhine,4121
Gear & Piston,140613
Harvest Island,231639
Clash of Giants: Civil War,149794
Athlas: Duel for Divinity,158861
Scrawl,202982
Omaha,9112
Café Fatal,218957
"Richard Scarry's Busytown: Busy, Busy Airport Game",113853
Cursed Court,226213
Emperor's Choice,225976
The War for the Union,10579
Twilight Imperium: Armada,2902
"Blue Cross, White Ensign",133518
Rory's Story Cubes: Medic,165521
China Moon,7204
Armchair Cricket,9177
By Golly!,3507
Jass,11330
General Quarters,16435
Toe-to-Toe Nu'klr Combat with the Rooskies,68186
Beda Fomm,6914
Kitty Paw,180867
Ubongo Extrem: Mitbringspiel,41291
The Struggle of Nations,5021
Soldiers: Man-to-Man Combat in World War II,7255
The Fellowship of the Ring,1187
Clash of Wills: Shiloh 1862,128098
Twelve Heroes,198412
Shadowstar Corsairs,172006
Guadalajara,13929
Diego Drachenzahn,59223
Regular Show Fluxx,156108
The Return of the Stainless Steel Rat,3531
Clash Along the Psel: The Battle of Kursk 1943,12252
Alien City,20623
AFFLICTION: Salem 1692,212487
Zephyr: Winds of Change,180853
Retro Loonacy,181385
The BattleTech Compendium,48863
Lost Treasure,4668
Risk: Halo Legendary Edition,126789
Workshop of the World,67972
Dragon Parade,26472
Cranium,891
Panzer Grenadier: Semper Fi! Guadalcanal,7177
Dolmen,161921
Experiment,18297
Domus Domini,138728
The Godfather: A New Don,195742
Photo Party,77361
Fowl Play!,24051
Nine Worlds,120316
Dragon Keeper: The Dungeon,185344
Truck Off: The Food Truck Frenzy,217020
Invasion Sicily,2300
Cthulhu 500,12627
Lord of the Rings: The Adventure Deck Game,102275
Merchants of Araby,195231
Grave Robbers From Outer Space,2472
The Magnificent Race,2256
Puppet Wars Unstitched,145042
Yesss!,198775
Box of Golf: A Classic Golf Board Game,12604
Buccaneer,3084
Dodekka,158791
Penguin Encyclopedia of Card Games,18529
Monster Trick,172309
The Big Cheese,506
Conejos en el Huerto,215503
A to Z,416
Viceroys,2538
Stock Market Game,3887
Doughnut Drive-Thru,188021
Talo,148443
Palabra,3771
Outremer,5573
Zombies Keep Out,155633
Realm of Wonder,162580
Repello,88464
The Italian Front: 1915-1918,7748
Chainsaw Warrior,1827
Palago,38462
World in War: Combined Arms 1939-1945,13981
Andromeda,141
Bull Moose,151450
Second World War at Sea: Eastern Fleet,5702
VOC! Founding the Dutch East Indies Company,4323
Eagles of the Empire: Spanish Eagles,25037
Symbioz,5516
Fortress Berlin,12459
Volo,83283
Nexus,2521
1809: Napoleon's Danube Campaign,3724
Privacy 2,38062
Ogre: Objective 218,175177
"I Don't Know, What Do You Want To Play?",28567
La Glace et le Ciel,180938
Strife: Shadows and Steam,177513
Cutthroat Kingdoms,215213
Sherwood,21829
1914: Germany at War,154098
New York 1776,155315
Night of Man,169986
1829 Northern Board,6937
Alcazar,992
Vikingdoms,206780
Codex: Card-Time Strategy – Starter Set,215436
VII Legio,5548
Risk: Black Ops,34238
Lost Valley of the Dinosaurs,3149
La Venise du Nord,129858
Bastion,28131
SEEKRIEG 5,10683
Diskwars,397
"Red Star/White Eagle: The Russo-Polish War, 1920",11111
Adventure of D,53840
Great War at Sea 2: The North & Baltic Seas,4915
Perplexus Rookie,111119
Carthago: Merchants & Guilds,233006
1837: Rail Building in the Austro-Hungarian Empire,7823
Quest: A Time of Heroes,81542
Legend: History of 1000 Miglia,124991
LIE,161383
Election,835
All Things Zombie,20586
Founders of the Empire,148639
Nature of the Beast: City vs. Suburb,20907
Days of Decision III,8679
Hot Tin Roof,154499
Flash Point,74596
Ablaze!,65516
Slaughterville,169102
Muskets & Tomahawks: Skirmishes in North America during the 18th century,126119
Booty,6585
OK Play,208808
For Honor and Glory: War of 1812 Land and Naval Battles,18652
Danube 20,128252
Long Live the King,25768
1807: The Eagles Turn East,8702
Martian Coasters,25423
Frachtexpress,2698
Ubongo Trigo,118553
Midway,1373
Sopwith,2105
Racetrack,14568
"Arcola: The Battle for Italy, 1796",4146
Las Vegas: The Card Game,209886
Villainous Vikings (Second Edition),166858
Just4Fun,17534
Arctic Storm: The Russo-Finnish Winter War 1939-40,7970
Renaissance,22666
Chronicles of Crime,239188
Storm Hollow: A Storyboard Game,127324
"Leuthen: Frederick's Greatest Victory 5 December, 1757",123604
Emporion,187587
"Supply Lines of the American Revolution: The Northern Theater, 1775-1777",120265
Dwarf King's Hold: Dead Rising,93895
Spells of Doom,158535
Basketball Age,193818
Car Wars (fifth edition),3183
Die Mauer,389
Palm Island,239464
Thunder in the Ozarks,207230
Fruit Spy,16144
Moonbase Alpha,134964
Wrasslin',1579
Heroes Incorporated,9200
1941,6916
Bronze,105040
Scotland Yard Master,148740
Roar-a-Saurus,164589
Revolt on Antares,2213
WeyKick On Ice,26315
7 Ate 9,42206
Dark Is The Night,204466
En Garde!,5144
The Opulent,181377
HeroCard Rise of the Shogun,23375
UNO: H2O,16693
Strand-Cup,1404
Meltdown 2020,104340
Korsun Pocket,13182
Prime Time,4159
Flee The Scene,68931
Captains of the Golden Age,193417
Telepathy: Magic Minds,191374
Dutch InterCity,1278
Anno Domini: Im Namen des Gesetzes,17925
Saga of the Northmen,177248
Banned Words,233194
Emergence: A Game of Teamwork and Deception,192623
Britain Stands Alone,5831
¡Cobardes!,223360
Lords of Creation,8
Halt mal kurz: Das Känguru-Spiel,191057
Escape of the Dead Minigame,87632
Crossroads of Heroes,212450
Eternal Dynasty,143657
Situation 4,1572
Europa 1945-2030,295
Hexen Rennen,1356
High Tide,11431
Dungeons & Dragons Adventure Game,18212
Monolith: The Strategy Game,122701
Anno Domini: Sport,17995
Ordo,41006
Super Mario: Level Up! Board Game,224907
French Foreign Legion,1618
All Things Zombie: Better Dead Than Zed!,42101
One False Step for Mankind,7310
Into the Bastards!: First tank battle,72460
Godforsaken Scavengers,208663
Bali,1352
Inspector Moss: House Arrest,100089
Star Cartel,221233
Cave Evil: Warcults,186723
Backpacks & Blisters (second edition),212807
Titan Legions,6516
Northern Pacific,138704
Murus Gallicus,55131
L'osti d'jeu,169675
Wakanda,161762
Knockabout,3078
"UltraQuest: Gold, Ruhm! und Ehre!",199723
Air Bridge to Victory,5700
Blitzkrieg,4168
Dark Deeds,198003
Vanished Planet,7240
Risk: Plants vs. Zombies,148036
Crazy Race,1346
Dark Souls: The Card Game,242667
Skyliners,182605
Hat-Trick,159877
Ambush Alley,32150
Art of War: the card game,173452
S.P.Q.RisiKo!,21503
The Nacho Incident,19048
Boots on the Ground,68876
Baobab,127134
Rise and Fall,3403
Marrakesh,685
La Chasse aux Gigamons,170969
The Valkyrie Incident,131321
Pikemen,20269
Wizards Wanted,217531
Dicke Dämonen,13503
Footy Manager,96602
Alicematic Heroes,226089
Goths Save The Queen,180650
The d6 Shooters,54201
Monsters vs. Heroes: Victorian Nightmares,169062
Drachenhort,173337
Endeavor: Age of Sail,233398
Star Fleet Battles (Designer's Edition),37061
Corsair Leader,20734
Frag,2025
Macroscope,193164
"Fall Blau: Army Group South, June-December 1942",133689
Ekonos,15069
The Shared Dream,201861
The Lady and the Tiger,222643
Yu-Gi-Oh! Trading Card Game,4154
Adventure Tours,165586
John Carter: Warlord of Mars,3369
Glorantha: The Gods War,164702
Magiczny Miecz,28574
Liebe & Intrige,32226
Skulldug!,171234
Pędzące Ślimaki,194194
Campaign Trail,3590
Justice League: Hero Dice – Flash,198700
Downtown,272
Quodd Heroes,207991
Asgard's Chosen,145553
Fettnapf... in Sicht,19646
Saustall,72808
Too Many Bones: Undertow,235802
Warriors of Japan,55781
Personal Preference,4881
The Guardians: Explore,169658
High Heavens,140314
Caesar's Legions,1722
Start Player Express,159633
Mr. Cabbagehead's Garden,192312
"River of Death: Battle of Chickamauga, September 19-20, 1863",6860
Hacker,1250
Cityfight: Modern Combat in the Urban Environment,4436
15 Dias: The Spanish Golden Age,163482
Keep,185276
The Cook-off,116860
Hold the Line: The American Revolution,198630
Mille Bornes,590
"Druid: Boudicca's Rebellion, 61 A.D.",5038
Knights of Camelot,1780
Imperator,1480
Dolce Vita,190
Deadlands: Doomtown Range Wars,643
Little Round Top,1694
Anno Domini: VIP,17994
Talavera,21769
Waka Tanka,178361
Pensacola,38870
Race for Berlin: The Final Struggle,60228
Spice Merchant,130242
Advanced Song of Blades and Heroes,182544
Konexi,82948
Napoleon on the Danube,9663
Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,231942
Bloody Kasserine,5278
Coup d'etat,21662
Stone & Relic,132407
Sam Grant,83
Split Second,1243
tummple!,156878
Forged in Fire: The 1862 Peninsula Campaign,18724
Viagem no Tempo,140986
Vs System 2PCG: The Defenders,189610
Crimean War Battles,801
Lucky Numbers,118247
Austerlitz 1805: Partie Sud,13218
Holdfast: Korea 1950-51,171708
Spite & Malice,6644
Star Wars: Battle of Hoth,116981
Matanikau,5768
Rune Wars,114800
Bull Run,671
Nordkapp,8757
Wrath of Kings,146451
Opération Commando: Pegasus Bridge,167975
Greedy Kingdoms,57201
Junta: Las Cartas,192777
Magic Hill,1319
Hellweg westfalicus,166276
Side Quest,178450
Monopoly Millionaire Deal Card Game,129395
TA‐KE,218863
The Doge Ship,122313
The Blue Lion,104555
The Little Prince: Rising to the Stars,176816
Portal of Morth,180906
The Lords of Rock,178958
Guadalcanal,1375
Vortex,11457
Spiel,2229
Nur Peanuts!,1312
King's Court,4120
Austerlitz,5183
Black Cross / Blue Sky,50764
Free Trader,36659
Falsche FuFFziger,2200
La Bataille de Dresde,113971
La Bérézina 1812,131017
Saigo no Kane,32995
Claim,2621
The Warlock of Firetop Mountain,1144
The Exiled: Siege,184648
Mega Man Pixel Tactics: Bass Orange Edition,214747
Kawanakajima 1561,39189
Oodles,642
The Battle for Dresden 1813,12736
Jump Gate,62809
Poitiers 1356 et Formigny 1450,9867
Krone & Schwert,4375
One More Barrel,36661
Founders of Gloomhaven,214032
Montgolfiere,704
Impetus,36598
"Chickamauga: The Last Victory, 20 September 1863",13920
Around the World in 80 Days,414
Justice League: Hero Dice – Green Lantern,198701
Dice Run,2936
Five Points: Gangs of New York,93540
Rollet,167604
Galloping Pigs,485
Summer Storm: The Battle of Gettysburg,10581
Haze Islands,195533
Bali,1352
4 Player Chess,2173
Star Wars: Starfighter Battle Books,3152
Cold War,474
Helden in der Unterwelt,19653
Napoleon Against Russia,116806
Malvern Hill,14559
Eaten By Zombies!: In Cahoots,115976
Second World War at Sea: Strike South,16792
Veto! Szlachecka Gra Karciana 2 edycja (2ed),56604
Frontier Stations,177160
IRONDIE,69316
The King's War,1189
Syracuse (415/413 av. J.-C.),118559
Clue: The Card Game,3269
Love Letter: Star Wars,189504
Ikonikus,148381
Lino,81691
Polizei-Alarm!,43023
Reiner Knizia's Amazing Flea Circus,5697
Neue Welten,84989
Pirate Versus Pirate,41123
DC Comics Deck-Building Game: Confrontations,221368
Tannenberg,8071
Edge of Humanity,185262
The Fall of France,4697
Can't Stop Express,217547
June 6,8843
Witches of the Revolution,222853
Boom Boom Balloon,129735
Defiant Russia,11695
Hof Gap,8721
Rise of the Kage,162480
La Fallera Calavera: el joc de cartes valencià,151446
Archaeologia,162391
Armymals,161966
Marquis,20233
Asteroid,1772
Edge of Darkness,229491
"Great War at Sea: 1898, The Spanish American War",4914
Krosmaster Junior,155822
Doodle Rush,232090
For-Ex,227605
Manager,538
Barbu,6974
Durak,29351
Autumn For Barbarossa,232139
Azhanti High Lightning,6282
Marvel Dice Masters: Iron Man and War Machine Starter Set,202096
Witch Hunt,1808
HeartSwitch,145478
Pirates of the Spanish Main: Shuffling the Deck,122327
Supermarina I: Command at Sea Volume II,11428
Operation Crusader,5040
Batman: The Animated Series Dice Game,204175
Twilight of the Gods,206904
Flag Dash,192668
Horus,9616
Aspern-Essling,4357
Union vs. Central,154
Hit or Miss,27608
Ultimate Stratego,2265
The King Commands,57368
Le Retour de l'Empereur,110643
Ta-Da!,203716
Catch the Match,1321
The Battle of Monmouth,4449
Buried Treasure,198
Vampires of the Night,57349
Blood & Plunder,193725
Shiloh: April 1862,19902
Karambolage,5953
Pulp Alley,148204
San Quentin Kings,30246
Twin Peaks,149793
Glik,24230
Inklings,1804
Speechless,14370
Iwo: Bloodbath in the Bonins 19 Feb – 17 Mar 1945,144958
Et Toque!,104736
Alias,3818
Odyssey: Wrath of Poseidon,176215
The Comprehensive Guide to Board Wargaming,18341
1806: Rossbach Avenged,3000
War of the Suns,21149
Backseat Drawing,34905
Lightning: D-Day,11706
JENA!,10186
Multiplayer Pentago,56690
Smash Monster Rampage!,70767
Titans Tactics,142551
Dream Islands,191070
RED,112118
Rapidough,6617
Luftschiff,959
Die Insel,15173
Diaballik,20253
Jewels,188908
Eschaton,206299
Warp 6,3057
Time's Up! Kids,174219
Gipfelstürmer,181959
Emu Ranchers,39704
Circular Reasoning: The Well of Power,167283
Lincoln's War,24641
Escalation!,26884
Geisterwäldchen,16142
Battleground Fantasy Warfare: Elves of Ravenwood,49396
Storming the Reich,68816
Mystery Mansion,2342
Die Schlacht der Dinosaurier,1081
Citadel: The Battle of Dien Bien Phu,10168
Rory's Story Cubes: Fright,182953
Star Wars Death Star Perplexus,180050
Gads Hill 1874,206463
Mythology,2262
"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",44890
Dark Age Z,156101
Mino & Tauri,205766
Orcs Must Die! The Board Game: Unchained Edition,174646
Yangtze,212382
Guerra De Mitos II,147168
War in the Pacific (second edition),22843
Genji,33196
Bloody Roads South,9640
The Horus Heresy: Burning of Prospero,211641
Space Junkyard,26747
Quackshot,665
Pacific Fleet,9356
Transformers Armada:  Battle for Cybertron,6841
Slavika: Equinox,165046
Shibumi,135270
Great Scott!,177099
Wayfinder,23284
Solitaire for Two,2602
Deadball,224149
Air Show,108737
1832: The South,23421
En Garde!,5144
Barnyard Roundup,186793
Gondor,2778
Goblins vs Zombies,143255
Rossyïa 1917,288
Monopoly: The Mega Edition,24764
Albion: Land of Faerie,3246
Cha dango,181694
VOR: The Maelstrom,4977
Stick Stack,204734
Alles Tomate!,32405
Marengo 1800,9870
The Hobbit: An Unexpected Journey Strategy Battle Game,134009
1750: Britain vs. France,160234
Retro: Tactical WWII Wargame Variant Rules,15081
Corunea,31336
Anno Domini: Spiel des Jahres,18058
Campaign to Stalingrad,5834
Humans!!!,33040
Moons,169743
Avec Infini Regret,161820
Risk: Balance of Power,40251
Telepathy,40182
Colorado County,374
Hospital Rush,119265
Yucata',434
Rory's Story Cubes: Mythic,182954
Hangtown,161813
Burgoo,31971
Bridgette,2758
Fish Eat Fish,7538
Bison,32
Black Hills,205819
Maus au Chocolat,55315
Secret Weapons of the Third Reich,168792
History Maker Golf,220975
Panzer Grenadier: Kursk – South Flank,39426
Volle Hütte,219
Septikon: Uranium Wars,131457
Conan Collectible Card Game,23387
Seastrike,7590
Mr Lister's Quiz Shootout,182635
Vorpals,130548
Zooloretto Duell,232481
Boomtown Bandits,170922
Shell Shock!,2082
Friesematenten,1898
Napoleon at Eylau,8350
Auf falscher Fährte,1317
Night Drop: 6 June 44,101206
Strange Aeons,47484
"A Victory Complete: The Battle of Tannenberg, 1914",86445
Absolute Victory: World Conflict 1939-1945,191351
You Robot,41054
Oh My Gods!,170195
Regatta,766
Highway to the Kremlin,2920
Word Thief,2412
Ligretto Dice,55835
The Franco-Prussian War,10471
Trapper,27719
My First Bohnanza,171419
Dark Nebula,2388
Wanzen tanzen,117707
"Tri-Pack: Battles of the American Revolution – Guilford, Saratoga, Brandywine",236239
Saganami Island Tactical Simulator,17022
"NATO, Nukes & Nazis",5958
Im Zeichen des Kreuzes,1300
Button Soccer,24264
Guess the Mess!,155258
No Stress Chess,19918
Inception: Solo card game,125634
Guts of Glory,124706
Walk the Plank: Deluxe Edition,219621
The Manhattan Project 2: Minutes to Midnight,177659
Invasion: Norway,5333
Natives,235902
Nur die Ziege zählt,40949
American Carrom,66896
Kulikovo 1380: The Golden Horde,23615
Fluxx,258
War for Edaðh,38400
Stellium,220628
Dux Bellorum,88079
Introduction to Advanced Dungeons & Dragons,7849
Omiga,224319
Jane Austen's Matchmaker,151645
Israeli Air Force Leader,105024
Druids,14133
Russian Civil War 1918-1922 (second edition),92759
Klickado,39095
Semper Fi!,4343
Devil's Run: Route 666,177823
"Oh, Pharaoh!",9297
Roman Civil War,703
Make You Gunfighters,32469
Perpetual-Motion Machine,69318
Connect6,22847
Danger 13,27363
Mount Drago,89918
Herr der Ziegen,38195
BOO,94687
Topito,220738
My Little Pony: Collectible Card Game,149746
Guerra De Mitos III,158751
Operation Mercury: The Invasion of Crete,194078
Rise of Tribes,202583
Campaign Trail,3590
Chunky Fighters,43136
RoboRama,156458
Jungle Jam,2857
Suspense: the Card Game,149621
Hypergrid,209206
Battleground Fantasy Warfare: Orc Army,49400
Austerlitz 20,43332
Wurzburg,8751
Groves,220155
Regnum Angelica,148375
Coup,1653
The Sands of War,8317
Heckmeck Junior,66797
Cuba: The Splendid Little War,150831
Escape Room: The Game – Virtual Reality,229315
Ghosts Love Candy,153815
Dropfleet Commander,185845
Hunters from the Sky,7501
Mag·Blast,944
Bye-Bye Black Sheep,231027
Tsukuyumi: Full Moon Down,185538
Giza,17075
Chronopia,7950
Bloody Omaha: D-Day 1944,10245
Out of Gears,130229
Solitaire Caesar,23915
Operation Grenade,5992
Crisis: Korea 1995,3985
Magic Dance,2087
Turf Horse Racing,383
Map It! World Edition,91425
Rush Hour,5082
Robin,160434
Demonlord,1635
Cabale,687
Stage II,3568
World War II: Barbarossa 1941,85633
Torch,7635
Perpetual Commotion,12325
Outburst Remix!,14525
Nautilus,3154
Greyhounds,2226
Wok on Fire,176960
Word Whimsy,140594
Vs System 2PCG: A-Force,194532
All Quiet on the Western Front,9044
Don Capollo,145470
Hameln,23848
Vanguard of War,217544
Bounce It-In Game,9685
Underlings of Underwing,198971
Traverse,3313
Great War at Sea: U.S. Navy Plan Orange,4918
Geek Out!,141430
Galaxy's Edge,41032
Collapsible D: The Final Minutes of the Titanic,108012
Skyjo,204135
The Lion Guard: Protect the Pride Lands,198671
Unicorns in the Clouds,159566
Xalapa,153510
Flames of War: Open Fire,40411
The Walking Dead: The Board Game,99120
Lords of the Sierra Madre (second edition),284
Peter the Great,8737
Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,7750
Dungeon Busters,172600
Ants!,60035
Tile Chess,581
Keydom,294
For The Win,114871
The Defense of Rorke's Drift,7840
Keytown,768
Star Fleet Battle Manual,3667
Kyoto Protocol,147400
Battleground Fantasy Warfare: Lizardmen,49392
Caravelas,72131
Heartthrob,6548
Double Bananagrams,76322
Loch Ness,77076
Disaster on Everest,81826
Wagram,239
Caligula,50862
¡Arriba España!,10234
Bug Hunter Sniper!: Sniper! Companion Game #3,5940
In Her Majesty's Name,143487
Nova Aetas,152172
Mutants and Death Ray Guns,35425
Battle of the Bulge,426
Chez Cthulhu,56342
Edelweiss,5769
Leréia,8815
Bee Alert,129492
Box of Rocks,202737
The Three Days of Gettysburg (second edition),9104
Slavika,127589
